old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at,new_tipo,GBytes_in,GBytes_out,GBytes_total,last_use,days_since_use,use_cat,provedor
AMSI000193,AMSI000193,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3687C9,Alvarães,-3.1796998977661133,-64.82830047607422,AM,FTB-009877,2019-10-08,2024-10-08,Povos Originários,0.0,0.0,0.0,2024-10-26,5,Atenção,Viasat
AMSI000370,AMSI000370,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC46C18B,Juruá,-2.8231000900268555,-65.7699966430664,AM,FTB-011130,2019-12-11,2024-12-11,Povos Originários,,,,2024-10-27,4,Atenção,Viasat
BASI001435,BASI001435,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,PRADO,-17.106700897216797,-39.21810150146485,BA,FTB-008398,2019-07-24,2024-07-24,Povos Originários,,,,2024-10-31,0,Online,Viasat
BASI001460,BASI001460,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Prado,-16.968299865722656,-39.17150115966797,BA,FTB-008753,2019-07-30,2024-07-30,Povos Originários,,,,2024-10-29,2,Online,Hughesnet
BASI000807,BASF001116,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCB827CC,,-16.933889389038086,-39.25388717651367,BA,FTB-008726,2019-07-30,2024-07-30,Povos Originários,104.33257191535084,17.030170424841344,121.3627423401922,2024-10-28,3,Online,Viasat
MTSI000036,MTSF000086,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC62BA90,,-11.198888778686523,-53.23555755615234,MT,FTB-009686,2019-09-19,2024-09-19,Povos Originários,,,,2024-10-26,5,Atenção,Viasat
MTSI000218,MTSF000014,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC65C600,,-12.382481575012209,-54.93701171875,MT,FTB-008453,2019-10-11,2024-10-11,Povos Originários,183.19658029545096,14.927320390939713,198.1239006863907,2024-10-27,4,Atenção,Viasat
PASI001670,PASI001670,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC30ACF0,Parauapebas,-6.418900012969971,-50.507999420166016,PA,FTB-011385,2020-01-17,2025-01-17,Povos Originários,,,,2024-10-30,1,Online,Hughesnet
RRSI000346,RRSI000346,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC339A50,Pacaraima,4.430590152740479,-61.14646911621094,RR,FTB-010494,2019-11-18,2024-11-18,Povos Originários,,,,2024-10-29,2,Online,Hughesnet
RRSI000344,RRSI000344,indigena,Other Providers,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Boa Vista,2.819580078125,-60.673465728759766,RR,FTB-010552,2019-11-19,2024-11-19,Povos Originários,,,,2024-10-19,12,Offline,Viasat
MSSI000189,MSSI000189,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Dois Irmãos do Buriti,-20.86199951171875,-55.19889831542969,MS,FTB-009984,2019-11-05,2024-11-05,Povos Originários,,,,2024-10-31,0,Online,SES
ACSI000175,ACSI000175,indigena,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Cruzeiro do Sul,-7.773099899291992,-72.20159912109375,AC,FTB-010854,2019-11-27,2024-11-27,Povos Originários,,,,2024-10-28,3,Online,Hughesnet
AMSI000612,AMSI000612,indigena,Other Providers,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Autazes,-3.710700035095215,-59.23160171508789,AM,FTB-011049,2019-12-07,2024-12-07,Povos Originários,,,,2024-10-31,0,Online,SES
AMSI000610,AMSF000068,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC8F5FFC,,-3.220000028610229,-64.80000305175781,AM,FTB-011213,2019-12-16,2024-12-16,Povos Originários,240.99506911076605,15.489355977624657,256.4844250883907,2024-10-31,0,Online,Viasat
AMSI000644,AMSI000644,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC34830F,São Paulo de Olivença,-3.709399938583374,-69.44740295410156,AM,FTB-011334,2020-01-09,2025-01-09,Povos Originários,0.0,0.0,0.0,2024-10-25,6,Offline,Viasat
AMSI000645,AMSI000645,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC32D479,São Paulo de Olivença,-3.591099977493286,-69.38619995117188,AM,FTB-011331,2020-01-09,2025-01-09,Povos Originários,,,,2024-10-26,5,Atenção,Viasat
ROSI000191,ROSF000009,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCBE4328,,-11.43000030517578,-61.459999084472656,RO,FTB-011364,2020-01-14,2025-01-14,Povos Originários,79.21607657335699,6.427851033397019,85.643927606754,2024-10-30,1,Online,Hughesnet
MTSI000250,MTSF000112,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC4B6010,,-11.19884967803955,-53.23576354980469,MT,FTB-011408,2020-01-22,2025-01-22,Povos Originários,11.56398745905608,1.305348820053041,12.86933627910912,2024-10-29,2,Online,SES
MTSI000251,MTSF000111,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BC947B74,,-12.380000114440918,-53.38999938964844,MT,FTB-011410,2020-01-23,2025-01-23,Povos Originários,141.24861739389598,19.46959925256669,160.71821664646268,2024-10-30,1,Online,Hughesnet
ROSI000216,ROSF000010,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB1DCA0,,-9.754344940185549,-64.31853485107422,RO,FTB-011327,2020-01-08,2025-01-08,Povos Originários,19.884088802151386,1.0224387859925628,20.906527588143945,2024-10-29,2,Online,Viasat
MSSI000192,MSSF000161,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Eldorado,-23.57807922363281,-54.303131103515625,Mato Grosso do Sul,FTB-011114,2019-12-10,2024-12-10,Povos Originários,,,,2024-10-27,4,Atenção,Hughesnet
MTSI000245,MTSF000125,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC425153,Campinápolis,-14.324700355529783,-52.93379974365234,MT,FTB-011355,2020-01-13,2025-01-13,Povos Originários,,,,2024-10-28,3,Online,Viasat
AMSI000460,AMSF000040,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC782384,,-0.1286111027002334,-68.54166412353516,AM,FTB-012012,2020-06-24,2025-06-24,Povos Originários,295.05194492358714,32.18276932835579,327.23471425194293,2024-10-31,0,Online,Viasat
AMSI000427,AMSF000037,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC526A04,,-0.1308332979679107,-68.54222106933594,AM,FTB-012027,2020-06-25,2025-06-25,Povos Originários,101.76914662122726,10.27448228560388,112.04362890683116,2024-10-31,0,Online,Viasat
AMSI000236,AMSI000236,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3DD8E0,Japurá,-1.27400004863739,-69.40809631347656,AM,FTB-011507,2020-03-03,2025-03-03,Povos Originários,2.096965909004212e-05,1.7751939594745636e-05,3.872159868478775e-05,2024-10-29,2,Online,SES
MASI001471,MASF000427,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3E80B0,Arame,-5.224599838256836,-46.207298278808594,MA,FTB-011977,2020-06-18,2025-06-18,Povos Originários,,,,2024-10-20,11,Offline,Viasat
AMSI000886,AMSF000184,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9E53E4,,-4.404213905334473,-69.92513275146484,AM,FTB-013275,2020-11-18,2025-11-18,Povos Originários,372.5829421626404,37.51199733186513,410.0949394945055,2024-10-27,4,Atenção,Viasat
AMSI000887,AMSF000185,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BC796C9C,,-4.382938861846924,-69.9897689819336,AM,FTB-013262,2020-11-13,2025-11-13,Povos Originários,192.1019556885585,17.425140380859375,209.5270960694179,2024-10-23,8,Offline,Viasat
AMSI000888,AMSI000888,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,São Paulo de Olivença,-3.3784499168396,-68.8735122680664,AM,FTB-013258,2024-10-10,2029-10-10,Povos Originários,,,,2024-10-26,5,Atenção,SES
PASI001864,PASI001864,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC34EB17,Vitoria do Xingu,-2.8804500102996826,-52.01042175292969,PA,FTB-013357,2020-12-18,2025-12-18,Povos Originários,0.0,0.0,0.0,2024-10-19,12,Offline,Hughesnet
PASI001866,PASI001866,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC34EA31,Vitoria do Xingu,-2.8804500102996826,-52.01042175292969,PA,FTB-013364,2020-12-21,2025-12-21,Povos Originários,,,,2024-10-30,1,Online,SES
PASI001865,PASI001865,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC432CBA,Vitoria do Xingu,-2.8804500102996826,-52.01042175292969,PA,FTB-013362,2020-12-21,2025-12-21,Povos Originários,,,,2024-10-28,3,Online,SES
ACSI000121,ACSF000141,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCB86EFC,,-9.17067813873291,-72.91210174560547,AC,FTB-013879,2021-03-24,2026-03-24,Povos Originários,389.9380150716752,34.697865094058216,424.6358801657334,2024-10-28,3,Online,Viasat
MSSI000232,MSSI000232,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Dois Irmãos do Buriti,-20.680519104003903,-55.29647064208984,MS,FTB-013867,2024-10-23,2029-10-23,Povos Originários,,,,2024-10-27,4,Atenção,SES
MSSI000239,MSSI000239,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Japorã,-23.89152908325196,-54.40447998046875,MS,FTB-014105,2024-09-17,2029-09-17,Povos Originários,,,,2024-10-30,1,Online,Viasat
MTSI000419,MTSI000419,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC35F98D,Campinapolis,-14.51650047302246,-52.89543914794922,MT,FTB-014214,2021-05-04,2026-05-04,Povos Originários,0.0013115676119923,0.0014722114428877,0.0027837790548801,2024-10-13,18,Offline,Viasat
MTSI000420,MTSF000100,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB70F28,,-11.864489555358888,-55.50445175170898,MT,FTB-014019,2021-04-15,2026-04-15,Povos Originários,26.97123712673784,3.437616854906082,30.408853981643915,2024-10-29,2,Online,SES
AMSI000999,AMSI000999,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC41063A,São Gabriel da Cachoeira,-0.1304299980401992,-67.0895004272461,AM,FTB-014435,2021-06-20,2026-06-20,Povos Originários,0.0,0.0,0.0,2024-10-29,2,Online,Viasat
AMSI000998,AMSI000998,indigena,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA4F608,São Gabriel da Cachoeira,-0.1304299980401992,-67.0895004272461,AM,FTB-014443,2021-06-22,2026-06-22,Povos Originários,,,,2024-10-29,2,Online,Viasat
ALSI000774,ALSF000265,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB8D584,Palmeira dos Índios,-9.407500267028809,-36.62831878662109,AL,FTB-011816,2021-09-30,2026-09-30,Povos Originários,37.47686164453626,2.640166929922998,40.117028574459255,2024-10-27,4,Atenção,Hughesnet
ALSI000733,ALSF000320,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBB2AE8,Inhapi,-9.219499588012695,-37.75432968139648,AL,FTB-014709,2021-09-14,2026-09-14,Povos Originários,76.99843773059547,8.304075067862868,85.30251279845834,2024-10-25,6,Offline,Hughesnet
RNSI000534,RNSF000183,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC621C20,,-5.538479804992676,-35.820308685302734,RN,FTB-015361,2021-12-11,2026-12-11,Povos Originários,5.360920475795865,0.414440275169909,5.775360750965774,2024-10-26,5,Atenção,SES
SESF000002,SESF000002,indigena,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC94B0F4,Porto da Folha,-9.790582656860352,-37.36598205566406,SE,FTB-015385,2021-12-14,2026-12-14,Povos Originários,,,,2024-10-24,7,Offline,SES
AMSI002097,AMSI002097,indigena,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC8E4EB4,São Gabriel da Cachoeira,-0.1304299980401992,-67.0895004272461,AM,FTB-018948,2022-05-19,2027-05-19,Povos Originários,0.0,0.0,0.0,2024-10-31,0,Online,Hughesnet
MGSI001286,MGSI001286,indigena,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA89588,São João das Missões,-14.884519577026367,-44.09138107299805,MG,FTB-016516,2022-03-25,2027-03-25,Povos Originários,,,,2024-10-30,1,Online,Viasat
MSSI000340,MSSF000076,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA1B7BC,,-23.89152908325196,-54.40447998046875,MS,FTB-016618,2022-03-31,2027-03-31,Povos Originários,93.04196730908006,12.526092099957168,105.56805940903725,2024-10-25,6,Offline,Hughesnet
TOSI000309,TOSF000012,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC946D64,Itacajá,-8.491602897644043,-47.47775650024414,TO,FTB-019783,2022-05-31,2027-05-31,Povos Originários,226.6379049932584,14.528935342095792,241.1668403353542,2024-10-19,12,Offline,Hughesnet
TOSI000278,TOSF000010,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCAE1300,Itacajá,-8.391951560974121,-47.7721061706543,TO,FTB-019784,2022-05-31,2027-05-31,Povos Originários,167.18911576736718,10.410810080356896,177.59992584772408,2024-10-30,1,Online,Viasat
TOSI000276,TOSF000008,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9EDA0C,Itacajá,-8.495431900024414,-47.675689697265625,TO,FTB-020349,2022-06-15,2027-06-15,Povos Originários,275.74417655635625,22.01078620087356,297.7549627572298,2024-10-22,9,Offline,Hughesnet
TOSI000275,TOSF000007,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC941958,Itacajá,-8.51893424987793,-47.37818908691406,TO,FTB-019785,2022-05-31,2027-05-31,Povos Originários,234.77689898293465,16.010566514916718,250.78746549785137,2024-10-24,7,Offline,Viasat
TOSI000274,TOSF000006,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E3EC0,Itacajá,-8.476332664489746,-47.56356430053711,TO,FTB-019786,2022-05-31,2027-05-31,Povos Originários,301.522030136548,28.96833403687924,330.4903641734272,2024-10-31,0,Online,Viasat
TOSI000279,TOSF000011,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4CB44,Itacajá,-8.538786888122559,-47.510990142822266,TO,FTB-019759,2022-05-31,2027-05-31,Povos Originários,315.5752955088392,29.24502552393824,344.82032103277743,2024-10-28,3,Online,Viasat
TOSI000277,TOSF000009,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA8BD74,Itacajá,-8.689745903015137,-47.4804573059082,TO,FTB-019788,2022-05-31,2027-05-31,Povos Originários,468.7168876873329,60.33364409860224,529.0505317859352,2024-10-30,1,Online,Viasat
MASI002536,MASI002536,indigena,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BCA16D74,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-018673,2022-05-15,2027-05-15,Povos Originários,,,,2024-10-23,8,Offline,Viasat
PESI000984,PESF000164,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9423A0,Pesqueira,-8.33214282989502,-36.75221252441406,PE,FTB-017022,2022-04-14,2027-04-14,Povos Originários,2.3469328880310059e-07,0.0,2.3469328880310059e-07,2024-10-31,0,Online,Hughesnet
MSSI000343,MSSF000014,indigena,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9E6724,Japorã,-23.89152908325196,-54.40447998046875,MS,FTB-017928,2022-05-04,2027-05-04,Povos Originários,54.6361994156614,3.889914999715984,58.52611441537738,2024-10-21,10,Offline,Hughesnet
MGSI001269,MGSF000859,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA89D78,São João das Missões,-14.884519577026367,-44.09138107299805,MG,FTB-017600,2022-04-27,2027-04-27,Povos Originários,15.965868051163852,0.7646456677466631,16.730513718910515,2024-10-30,1,Online,Viasat
MTSI000434,MTSF000115,indigena,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCA7E88C,,-14.957361221313477,-59.50152969360352,MT,FTB-020926,2022-07-06,2027-07-06,Povos Originários,326.0377582805231,33.01267264597118,359.0504309264943,2024-10-30,1,Online,SES
MASI002378,MASI002378,indigena,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BCAE68C0,Barra do Corda,-5.697159767150879,-45.24176025390625,MA,FTB-007104,2022-04-23,2027-04-23,Povos Originários,,,,2024-10-23,8,Offline,SES
PASI002190,PASF001136,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA7CB80,Paragominas,-2.624999046325684,-46.55361175537109,PA,FTB-018040,2022-05-05,2027-05-05,Povos Originários,205.31547063030305,23.09322705399245,228.40869768429548,2024-10-22,9,Offline,SES
PESI001027,PESI001027,indigena,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BC8E7290,Carnaubeira da Penha,-8.322489738464355,-38.74433135986328,PE,FTB-018079,2022-05-06,2027-05-06,Povos Originários,,,,2024-10-25,6,Offline,SES
PESI000922,PESF000251,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9497F8,Inajá,-8.903499603271484,-37.82733154296875,PE,FTB-018382,2022-05-11,2027-05-11,Povos Originários,95.00327125471084,7.081622284837067,102.08489353954792,2024-10-29,2,Online,SES
PESI000886,PESF000463,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9804C0,Cabrobó,-8.512490272521973,-39.30733871459961,PE,FTB-019671,2022-05-30,2027-05-30,Povos Originários,20.894452373497188,1.7745287148281932,22.66898108832538,2024-10-28,3,Online,SES
PESI000820,PESF000055,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9EA9EC,Carnaubeira da Penha,-8.322489738464355,-38.74433135986328,PE,FTB-018049,2022-05-05,2027-05-05,Povos Originários,72.22754260338843,6.595230273902416,78.82277287729084,2024-10-23,8,Offline,Viasat
PESI000816,PESF000469,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA21EE4,Carnaubeira da Penha,-8.322489738464355,-38.74433135986328,PE,FTB-019219,2022-05-24,2027-05-24,Povos Originários,,,,2024-10-31,0,Online,Viasat
BASI002709,BASI002709,indigena,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BCA7E424,Porto Seguro,-16.814258575439453,-39.1494026184082,BA,FTB-019567,2022-05-27,2027-05-27,Povos Originários,,,,2024-10-30,1,Online,SES
BASI002551,BASF000431,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB1E3B0,Porto Seguro,-16.889490127563477,-39.42185974121094,BA,FTB-019439,2022-05-26,2027-05-26,Povos Originários,,,,2024-10-31,0,Online,Hughesnet
BASI002540,BASF001752,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCC41F70,Santa Cruz Cabrália,-16.278539657592773,-39.02534103393555,BA,FTB-019583,2022-05-28,2027-05-28,Povos Originários,2.8495964584872127,0.2237216308712959,3.0733180893585086,2024-10-26,5,Atenção,SES
BASI002532,BASF000430,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA7D050,Porto Seguro,-16.45054054260254,-39.06534957885742,BA,FTB-019352,2022-05-25,2027-05-25,Povos Originários,,,,2024-10-27,4,Atenção,SES
BASI002531,BASF000429,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4BFBC,Porto Seguro,-16.36655044555664,-39.07265090942383,BA,FTB-019580,2022-05-28,2027-05-28,Povos Originários,,,,2024-10-30,1,Online,SES
MASI002440,MASF000962,indigena,Migração,Ativo,SB2PLUSMODEM,0040-GESAC2 300 (SB2+),00A0BCB999E4,Jenipapo dos Vieiras,-5.337780475616455,-45.695098876953125,MA,FTB-019216,2022-05-23,2027-05-23,Povos Originários,235.4599018376321,20.6694568451494,256.12935868278146,2024-10-30,1,Online,Viasat
MASI002278,MASF000961,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA8BBE8,Jenipapo dos Vieiras,-5.387804985046387,-45.66549682617188,MA,FTB-019217,2022-05-23,2027-05-23,Povos Originários,75.36190521530807,4.782848448492587,80.14475366380066,2024-10-25,6,Offline,Viasat
AMSI001604,AMSI001604,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Manacapuru,-3.300450086593628,-60.6214714050293,AM,FTB-003165,2022-05-05,2027-05-05,Povos Originários,,,,2024-10-30,1,Online,Hughesnet
AMSI001895,AMSF000309,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC44AFE9,Coari,-4.085450172424316,-63.1414794921875,AM,FTB-019960,2022-06-03,2027-06-03,Povos Originários,64.81335228122771,6.15431881416589,70.9676710953936,2024-10-24,7,Offline,SES
AMSI001849,AMSF000302,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC33D8EF,Coari,-4.085450172424316,-63.1414794921875,AM,FTB-019020,2022-05-20,2027-05-20,Povos Originários,2.3469328880310059e-07,0.0,2.3469328880310059e-07,2024-10-29,2,Online,Hughesnet
AMSI001560,AMSI001560,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC485581,Careiro da Várzea,-3.4341273307800293,-59.435203552246094,AM,FTB-018568,2022-05-13,2027-05-13,Povos Originários,0.1099638789892196,0.0600349344313144,0.1699988134205341,2024-10-31,0,Online,Viasat
AMSI001800,AMSF001076,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBE5E4C,Tefé,-3.402804613113404,-64.6153793334961,AM,FTB-018567,2022-05-13,2027-05-13,Povos Originários,,,,2024-10-31,0,Online,Viasat
AMSI001775,AMSF001067,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC35C8CC,Tefé,-3.3544304370880127,-64.63906860351562,AM,FTB-018898,2022-05-18,2027-05-18,Povos Originários,353.4252041662112,26.08642193675041,379.5116261029616,2024-10-19,12,Offline,Viasat
AMSI001784,AMSF001073,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC396218,Tefé,-3.488742113113404,-64.63875579833984,AM,FTB-018413,2022-05-12,2027-05-12,Povos Originários,2.3469328880310059e-07,0.0,2.3469328880310059e-07,2024-10-31,0,Online,Hughesnet
AMSI001782,AMSF001072,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC46C9DD,Tefé,-3.478429317474365,-64.63208770751953,AM,FTB-018411,2022-05-12,2027-05-12,Povos Originários,317.8411330049857,22.86358386091888,340.70471686590463,2024-10-31,0,Online,Hughesnet
AMSI001908,AMSF001079,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC36224F,Tefé,-3.4192166328430176,-64.8075180053711,AM,FTB-019232,2022-05-24,2027-05-24,Povos Originários,5.0074872160330415,0.4964169394224882,5.50390415545553,2024-10-27,4,Atenção,SES
AMSI001774,AMSF001066,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3DFF8C,Tefé,-3.354449987411499,-64.71148681640625,AM,FTB-018895,2022-05-18,2027-05-18,Povos Originários,279.682134764269,17.613648174330592,297.2957829385996,2024-10-28,3,Online,Viasat
